2025-06-23 16:01:17,140D2,25,27000000,200,Single Conduction,25,0.22136451
2025-06-23 16:01:20,140D2,25,27000000,200,Single Conduction,25,0.2212897
2025-06-23 16:01:23,140D2,25,27000000,200,Single Conduction,25,0.2212191
2025-06-23 16:01:26,140D2,25,27000000,200,Single Conduction,25,0.22114953
2025-06-23 16:01:29,140D2,25,27000000,200,Single Conduction,25,0.22108672
2025-06-23 16:01:32,140D2,25,27000000,200,Single Conduction,25,0.22100094
2025-06-23 16:01:35,140D2,25,27000000,200,Single Conduction,25,0.2209246
2025-06-23 16:01:38,140D2,25,27000000,200,Single Conduction,25,0.22084022
2025-06-23 16:01:41,140D2,25,27000000,200,Single Conduction,25,0.22078022
2025-06-23 16:01:44,140D2,25,27000000,200,Single Conduction,25,0.22070644
2025-06-23 16:01:46,140D2,25,27000000,200,Single Conduction,25,0.22063278
2025-06-23 16:01:49,140D2,25,27000000,200,Single Conduction,25,0.22056218
2025-06-23 16:01:52,140D2,25,27000000,200,Single Conduction,25,0.22048916
2025-06-23 16:01:55,140D2,25,27000000,200,Single Conduction,25,0.22042393
2025-06-23 16:01:58,140D2,25,27000000,200,Single Conduction,25,0.22037823
2025-06-23 16:02:01,140D2,25,27000000,200,Single Conduction,25,0.22031095
2025-06-23 16:02:04,140D2,25,27000000,200,Single Conduction,25,0.22025287
2025-06-23 16:02:07,140D2,25,27000000,200,Single Conduction,25,0.22018697
2025-06-23 16:02:10,140D2,25,27000000,200,Single Conduction,25,0.2201271
2025-06-23 16:02:12,140D2,25,27000000,200,Single Conduction,25,0.22006276
2025-06-23 16:02:15,140D2,25,27000000,200,Single Conduction,25,0.22000736
