2025-06-23 16:04:16,140D2,25,27000000,300,Single Conduction,25,0.22356365
2025-06-23 16:04:19,140D2,25,27000000,300,Single Conduction,25,0.22345323
2025-06-23 16:04:22,140D2,25,27000000,300,Single Conduction,25,0.22336961
2025-06-23 16:04:25,140D2,25,27000000,300,Single Conduction,25,0.22327438
2025-06-23 16:04:28,140D2,25,27000000,300,Single Conduction,25,0.22321195
2025-06-23 16:04:30,140D2,25,27000000,300,Single Conduction,25,0.223166
2025-06-23 16:04:33,140D2,25,27000000,300,Single Conduction,25,0.22311698
2025-06-23 16:04:36,140D2,25,27000000,300,Single Conduction,25,0.22310791
2025-06-23 16:04:39,140D2,25,27000000,300,Single Conduction,25,0.22303298
2025-06-23 16:04:42,140D2,25,27000000,300,Single Conduction,25,0.22296979
2025-06-23 16:04:45,140D2,25,27000000,300,Single Conduction,25,0.22294834
2025-06-23 16:04:48,140D2,25,27000000,300,Single Conduction,25,0.22287443
2025-06-23 16:04:51,140D2,25,27000000,300,Single Conduction,25,0.22280026
2025-06-23 16:04:54,140D2,25,27000000,300,Single Conduction,25,0.22274562
2025-06-23 16:04:57,140D2,25,27000000,300,Single Conduction,25,0.22271652
2025-06-23 16:04:59,140D2,25,27000000,300,Single Conduction,25,0.22261605
2025-06-23 16:05:02,140D2,25,27000000,300,Single Conduction,25,0.22255771
2025-06-23 16:05:05,140D2,25,27000000,300,Single Conduction,25,0.22250244
2025-06-23 16:05:08,140D2,25,27000000,300,Single Conduction,25,0.22244589
2025-06-23 16:05:11,140D2,25,27000000,300,Single Conduction,25,0.22238985
2025-06-23 16:05:14,140D2,25,27000000,300,Single Conduction,25,0.22231083
