2025-06-18 17:24:18,140D2,40,13000000,300,Single Device,50,0.067793199
2025-06-18 17:24:21,140D2,40,13000000,300,Single Device,50,0.067780311
2025-06-18 17:24:24,140D2,40,13000000,300,Single Device,50,0.067783545
2025-06-18 17:24:26,140D2,40,13000000,300,Single Device,50,0.067788886
2025-06-18 17:24:29,140D2,40,13000000,300,Single Device,50,0.067776775
2025-06-18 17:24:32,140D2,40,13000000,300,Single Device,50,0.067777327
2025-06-18 17:24:35,140D2,40,13000000,300,Single Device,50,0.067798766
2025-06-18 17:24:38,140D2,40,13000000,300,Single Device,50,0.067795581
2025-06-18 17:24:41,140D2,40,13000000,300,Single Device,50,0.067794478
2025-06-18 17:24:44,140D2,40,13000000,300,Single Device,50,0.067800972
2025-06-18 17:24:47,140D2,40,13000000,300,Single Device,50,0.067825069
2025-06-18 17:24:50,140D2,40,13000000,300,Single Device,50,0.067834598
2025-06-18 17:24:53,140D2,40,13000000,300,Single Device,50,0.067831764
2025-06-18 17:24:55,140D2,40,13000000,300,Single Device,50,0.067839186
2025-06-18 17:24:58,140D2,40,13000000,300,Single Device,50,0.067808921
2025-06-18 17:25:01,140D2,40,13000000,300,Single Device,50,0.067825546
2025-06-18 17:25:04,140D2,40,13000000,300,Single Device,50,0.067840064
2025-06-18 17:25:07,140D2,40,13000000,300,Single Device,50,0.067835877
2025-06-18 17:25:10,140D2,40,13000000,300,Single Device,50,0.067831614
2025-06-18 17:25:13,140D2,40,13000000,300,Single Device,50,0.06783861
2025-06-18 17:25:16,140D2,40,13000000,300,Single Device,50,0.067824267
