2025-06-24 14:20:11,140D2,25,13000000,400,Single Conduction,50,0.10676418
2025-06-24 14:20:14,140D2,25,13000000,400,Single Conduction,50,0.10659465
2025-06-24 14:20:16,140D2,25,13000000,400,Single Conduction,50,0.10661176
2025-06-24 14:20:19,140D2,25,13000000,400,Single Conduction,50,0.10659185
2025-06-24 14:20:22,140D2,25,13000000,400,Single Conduction,50,0.10663078
2025-06-24 14:20:25,140D2,25,13000000,400,Single Conduction,50,0.10663461
2025-06-24 14:20:28,140D2,25,13000000,400,Single Conduction,50,0.10663818
2025-06-24 14:20:31,140D2,25,13000000,400,Single Conduction,50,0.10664584
2025-06-24 14:20:34,140D2,25,13000000,400,Single Conduction,50,0.10665427
2025-06-24 14:20:37,140D2,25,13000000,400,Single Conduction,50,0.10665427
2025-06-24 14:20:40,140D2,25,13000000,400,Single Conduction,50,0.10664865
2025-06-24 14:20:42,140D2,25,13000000,400,Single Conduction,50,0.10664508
2025-06-24 14:20:45,140D2,25,13000000,400,Single Conduction,50,0.10664355
2025-06-24 14:20:48,140D2,25,13000000,400,Single Conduction,50,0.10664661
2025-06-24 14:20:51,140D2,25,13000000,400,Single Conduction,50,0.10664291
2025-06-24 14:20:54,140D2,25,13000000,400,Single Conduction,50,0.10661827
2025-06-24 14:20:57,140D2,25,13000000,400,Single Conduction,50,0.10658316
2025-06-24 14:21:00,140D2,25,13000000,400,Single Conduction,50,0.10662031
2025-06-24 14:21:03,140D2,25,13000000,400,Single Conduction,50,0.10662529
2025-06-24 14:21:06,140D2,25,13000000,400,Single Conduction,50,0.10657678
2025-06-24 14:21:09,140D2,25,13000000,400,Single Conduction,50,0.10657768
