2025-06-11 16:16:18,140D2,40,6000000,200,Single Device,25,0.013275215
2025-06-11 16:16:21,140D2,40,6000000,200,Single Device,25,0.013267241
2025-06-11 16:16:24,140D2,40,6000000,200,Single Device,25,0.013263229
2025-06-11 16:16:27,140D2,40,6000000,200,Single Device,25,0.01326017
2025-06-11 16:16:30,140D2,40,6000000,200,Single Device,25,0.013258665
2025-06-11 16:16:33,140D2,40,6000000,200,Single Device,25,0.013258013
2025-06-11 16:16:36,140D2,40,6000000,200,Single Device,25,0.01325854
2025-06-11 16:16:39,140D2,40,6000000,200,Single Device,25,0.013257737
2025-06-11 16:16:42,140D2,40,6000000,200,Single Device,25,0.013258138
2025-06-11 16:16:44,140D2,40,6000000,200,Single Device,25,0.01325701
2025-06-11 16:16:47,140D2,40,6000000,200,Single Device,25,0.013257085
2025-06-11 16:16:50,140D2,40,6000000,200,Single Device,25,0.013256734
2025-06-11 16:16:53,140D2,40,6000000,200,Single Device,25,0.013256985
2025-06-11 16:16:56,140D2,40,6000000,200,Single Device,25,0.013257085
2025-06-11 16:16:59,140D2,40,6000000,200,Single Device,25,0.013256383
2025-06-11 16:17:02,140D2,40,6000000,200,Single Device,25,0.013255506
2025-06-11 16:17:05,140D2,40,6000000,200,Single Device,25,0.013256759
2025-06-11 16:17:08,140D2,40,6000000,200,Single Device,25,0.013257913
2025-06-11 16:17:10,140D2,40,6000000,200,Single Device,25,0.013257813
2025-06-11 16:17:13,140D2,40,6000000,200,Single Device,25,0.013257963
2025-06-11 16:17:16,140D2,40,6000000,200,Single Device,25,0.013257913
