2025-06-11 15:50:05,140D2,25,6000000,200,Single Device,25,0.013506355
2025-06-11 15:50:08,140D2,25,6000000,200,Single Device,25,0.013508536
2025-06-11 15:50:11,140D2,25,6000000,200,Single Device,25,0.01350643
2025-06-11 15:50:14,140D2,25,6000000,200,Single Device,25,0.013505628
2025-06-11 15:50:17,140D2,25,6000000,200,Single Device,25,0.013507483
2025-06-11 15:50:19,140D2,25,6000000,200,Single Device,25,0.013503446
2025-06-11 15:50:22,140D2,25,6000000,200,Single Device,25,0.013503371
2025-06-11 15:50:25,140D2,25,6000000,200,Single Device,25,0.013502368
2025-06-11 15:50:28,140D2,25,6000000,200,Single Device,25,0.013508286
2025-06-11 15:50:31,140D2,25,6000000,200,Single Device,25,0.013508762
2025-06-11 15:50:34,140D2,25,6000000,200,Single Device,25,0.013507634
2025-06-11 15:50:37,140D2,25,6000000,200,Single Device,25,0.013505402
2025-06-11 15:50:40,140D2,25,6000000,200,Single Device,25,0.013506054
2025-06-11 15:50:43,140D2,25,6000000,200,Single Device,25,0.013507308
2025-06-11 15:50:45,140D2,25,6000000,200,Single Device,25,0.013507107
2025-06-11 15:50:48,140D2,25,6000000,200,Single Device,25,0.013509564
2025-06-11 15:50:51,140D2,25,6000000,200,Single Device,25,0.013506355
2025-06-11 15:50:54,140D2,25,6000000,200,Single Device,25,0.013504048
2025-06-11 15:50:57,140D2,25,6000000,200,Single Device,25,0.013505402
2025-06-11 15:51:00,140D2,25,6000000,200,Single Device,25,0.01350643
2025-06-11 15:51:03,140D2,25,6000000,200,Single Device,25,0.013503847
