2025-06-17 14:08:45,140D2,40,13000000,200,Single Conduction,25,0.060666279
2025-06-17 14:08:48,140D2,40,13000000,200,Single Conduction,25,0.060607704
2025-06-17 14:08:51,140D2,40,13000000,200,Single Conduction,25,0.060544491
2025-06-17 14:08:54,140D2,40,13000000,200,Single Conduction,25,0.060466332
2025-06-17 14:08:57,140D2,40,13000000,200,Single Conduction,25,0.060379999
2025-06-17 14:08:59,140D2,40,13000000,200,Single Conduction,25,0.060333661
2025-06-17 14:09:02,140D2,40,13000000,200,Single Conduction,25,0.060273983
2025-06-17 14:09:05,140D2,40,13000000,200,Single Conduction,25,0.060272955
2025-06-17 14:09:08,140D2,40,13000000,200,Single Conduction,25,0.060218918
2025-06-17 14:09:11,140D2,40,13000000,200,Single Conduction,25,0.060173031
2025-06-17 14:09:14,140D2,40,13000000,200,Single Conduction,25,0.06013913
2025-06-17 14:09:17,140D2,40,13000000,200,Single Conduction,25,0.060117691
2025-06-17 14:09:20,140D2,40,13000000,200,Single Conduction,25,0.060091061
2025-06-17 14:09:23,140D2,40,13000000,200,Single Conduction,25,0.06005034
2025-06-17 14:09:26,140D2,40,13000000,200,Single Conduction,25,0.06003888
2025-06-17 14:09:28,140D2,40,13000000,200,Single Conduction,25,0.060008114
2025-06-17 14:09:31,140D2,40,13000000,200,Single Conduction,25,0.059977898
2025-06-17 14:09:34,140D2,40,13000000,200,Single Conduction,25,0.059957613
2025-06-17 14:09:37,140D2,40,13000000,200,Single Conduction,25,0.059937127
2025-06-17 14:09:40,140D2,40,13000000,200,Single Conduction,25,0.059922683
2025-06-17 14:09:43,140D2,40,13000000,200,Single Conduction,25,0.0599198
