2025-06-16 16:45:28,140D2,25,13000000,200,Single Device,25,0.038692792
2025-06-16 16:45:31,140D2,25,13000000,200,Single Device,25,0.038691488
2025-06-16 16:45:34,140D2,25,13000000,200,Single Device,25,0.03869061
2025-06-16 16:45:37,140D2,25,13000000,200,Single Device,25,0.038693695
2025-06-16 16:45:40,140D2,25,13000000,200,Single Device,25,0.038699336
2025-06-16 16:45:42,140D2,25,13000000,200,Single Device,25,0.038699136
2025-06-16 16:45:45,140D2,25,13000000,200,Single Device,25,0.038701242
2025-06-16 16:45:48,140D2,25,13000000,200,Single Device,25,0.03869555
2025-06-16 16:45:51,140D2,25,13000000,200,Single Device,25,0.038698283
2025-06-16 16:45:54,140D2,25,13000000,200,Single Device,25,0.038706207
2025-06-16 16:45:57,140D2,25,13000000,200,Single Device,25,0.038705254
2025-06-16 16:46:00,140D2,25,13000000,200,Single Device,25,0.038707561
2025-06-16 16:46:03,140D2,25,13000000,200,Single Device,25,0.038715811
2025-06-16 16:46:06,140D2,25,13000000,200,Single Device,25,0.038716488
2025-06-16 16:46:09,140D2,25,13000000,200,Single Device,25,0.038720625
2025-06-16 16:46:11,140D2,25,13000000,200,Single Device,25,0.038724587
2025-06-16 16:46:14,140D2,25,13000000,200,Single Device,25,0.038714983
2025-06-16 16:46:17,140D2,25,13000000,200,Single Device,25,0.038715284
2025-06-16 16:46:20,140D2,25,13000000,200,Single Device,25,0.038716287
2025-06-16 16:46:23,140D2,25,13000000,200,Single Device,25,0.038724963
2025-06-16 16:46:26,140D2,25,13000000,200,Single Device,25,0.038725414
