2025-06-24 13:08:10,140D2,40,27000000,200,Single Device,50,0.2149233
2025-06-24 13:08:13,140D2,40,27000000,200,Single Device,50,0.21428489
2025-06-24 13:08:16,140D2,40,27000000,200,Single Device,50,0.21388851
2025-06-24 13:08:19,140D2,40,27000000,200,Single Device,50,0.21365733
2025-06-24 13:08:22,140D2,40,27000000,200,Single Device,50,0.21350695
2025-06-24 13:08:25,140D2,40,27000000,200,Single Device,50,0.21325087
2025-06-24 13:08:28,140D2,40,27000000,200,Single Device,50,0.21319036
2025-06-24 13:08:31,140D2,40,27000000,200,Single Device,50,0.21327308
2025-06-24 13:08:34,140D2,40,27000000,200,Single Device,50,0.21357243
2025-06-24 13:08:37,140D2,40,27000000,200,Single Device,50,0.21394992
2025-06-24 13:08:39,140D2,40,27000000,200,Single Device,50,0.21458526
2025-06-24 13:08:42,140D2,40,27000000,200,Single Device,50,0.21486841
2025-06-24 13:08:45,140D2,40,27000000,200,Single Device,50,0.21480075
2025-06-24 13:08:48,140D2,40,27000000,200,Single Device,50,0.21528265
2025-06-24 13:08:51,140D2,40,27000000,200,Single Device,50,0.21514134
2025-06-24 13:08:54,140D2,40,27000000,200,Single Device,50,0.21484505
2025-06-24 13:08:57,140D2,40,27000000,200,Single Device,50,0.21466658
2025-06-24 13:09:00,140D2,40,27000000,200,Single Device,50,0.21465586
2025-06-24 13:09:03,140D2,40,27000000,200,Single Device,50,0.2146736
2025-06-24 13:09:06,140D2,40,27000000,200,Single Device,50,0.21460301
2025-06-24 13:09:08,140D2,40,27000000,200,Single Device,50,0.21443488
