2025-11-20 18:51:37,GS66504B,80,6000000,200,Single Conduction,25,0.016938839
2025-11-20 18:51:39,GS66504B,80,6000000,200,Single Conduction,25,0.016980451
2025-11-20 18:51:41,GS66504B,80,6000000,200,Single Conduction,25,0.017011786
2025-11-20 18:51:43,GS66504B,80,6000000,200,Single Conduction,25,0.017036086
2025-11-20 18:51:45,GS66504B,80,6000000,200,Single Conduction,25,0.017060458
2025-11-20 18:51:47,GS66504B,80,6000000,200,Single Conduction,25,0.017089254
2025-11-20 18:51:49,GS66504B,80,6000000,200,Single Conduction,25,0.01712117
2025-11-20 18:51:51,GS66504B,80,6000000,200,Single Conduction,25,0.017160291
2025-11-20 18:51:53,GS66504B,80,6000000,200,Single Conduction,25,0.017201685
2025-11-20 18:51:54,GS66504B,80,6000000,200,Single Conduction,25,0.017239234
2025-11-20 18:51:56,GS66504B,80,6000000,200,Single Conduction,25,0.017277194
2025-11-20 18:51:58,GS66504B,80,6000000,200,Single Conduction,25,0.017309666
2025-11-20 18:52:00,GS66504B,80,6000000,200,Single Conduction,25,0.017339503
2025-11-20 18:52:02,GS66504B,80,6000000,200,Single Conduction,25,0.01736784
2025-11-20 18:52:04,GS66504B,80,6000000,200,Single Conduction,25,0.017392309
2025-11-20 18:52:06,GS66504B,80,6000000,200,Single Conduction,25,0.017412764
2025-11-20 18:52:08,GS66504B,80,6000000,200,Single Conduction,25,0.017435588
2025-11-20 18:52:10,GS66504B,80,6000000,200,Single Conduction,25,0.017463877
2025-11-20 18:52:12,GS66504B,80,6000000,200,Single Conduction,25,0.0174941
2025-11-20 18:52:14,GS66504B,80,6000000,200,Single Conduction,25,0.017516635
2025-11-20 18:52:15,GS66504B,80,6000000,200,Single Conduction,25,0.017538565
2025-11-20 18:52:17,GS66504B,80,6000000,200,Single Conduction,25,0.017558464
2025-11-20 18:52:19,GS66504B,80,6000000,200,Single Conduction,25,0.017576743
2025-11-20 18:52:21,GS66504B,80,6000000,200,Single Conduction,25,0.017596545
2025-11-20 18:52:23,GS66504B,80,6000000,200,Single Conduction,25,0.017618112
2025-11-20 18:52:25,GS66504B,80,6000000,200,Single Conduction,25,0.017639148
2025-11-20 18:52:27,GS66504B,80,6000000,200,Single Conduction,25,0.0176582
2025-11-20 18:52:29,GS66504B,80,6000000,200,Single Conduction,25,0.017677495
2025-11-20 18:52:31,GS66504B,80,6000000,200,Single Conduction,25,0.017696258
2025-11-20 18:52:32,GS66504B,80,6000000,200,Single Conduction,25,0.01771606
2025-11-20 18:52:34,GS66504B,80,6000000,200,Single Conduction,25,0.017740142
2025-11-20 18:52:36,GS66504B,80,6000000,200,Single Conduction,25,0.017761661
